Country ,RegionName,Date,NoNewCases,NoDeaths,NoRecoveries,CumulativeCases,CumulativeDeaths,CumulativeRecoveries,,
China,Henan,2/08/2020,,,,981,4,116,,
China,Henan,2/09/2020,,,,1033,6,153,,
China,Henan,2/10/2020,,,,1073,6,191,,
China,Henan,2/11/2020,,,,1105,7,218,,
China,Henan,2/12/2020,,,,1135,8,246,,
China,Henan,2/13/2020,,,,1169,10,296,,
China,Henan,2/14/2020,,,,1184,11,357,,
China,Henan,2/15/2020,,,,1212,13,391,,
China,Henan,2/16/2020,,,,1231,13,440,,
China,Henan,2/17/2020,,,,1246,16,509,,
China,Henan,2/18/2020,,,,1257,19,522,,
China,Henan,2/19/2020,,,,1262,19,573,,
China,Henan,2/20/2020,,,,1265,19,637,,
China,Henan,2/21/2020,,,,1267,19,736,,
China,Henan,2/22/2020,,,,1270,19,830,,
China,Henan,2/23/2020,,,,1271,19,868,,
China,Henan,2/24/2020,,,,1271,19,943,,
China,Henan,2/25/2020,,,,1271,19,1002,,
China,Henan,2/26/2020,,,,1271,19,1033,,
China,Henan,2/27/2020,,,,1272,20,1068,,
China,Henan,2/28/2020,,,,1272,20,1112,,
China,Henan,2/29/2020,,,,1272,21,1170,,
China,Henan,3/01/2020,,,,1272,22,1198,,
China,Henan,3/02/2020,,,,1272,22,1205,,
China,Henan,3/03/2020,,,,1272,22,1231,,
China,Henan,3/04/2020,,,,1272,22,1234,,
China,Henan,3/05/2020,,,,1272,22,1239,,
China,Henan,3/06/2020,,,,1272,22,1244,,
China,Henan,3/07/2020,,,,1272,22,1244,,
China,Henan,3/08/2020,,,,1272,22,1247,,
China,Henan,3/09/2020,,,,1272,22,1247,,
China,Henan,3/10/2020,,,,1272,22,1247,,
China,Henan,3/11/2020,,,,1273,22,1249,,
China,Henan,3/12/2020,,,,1273,22,1249,,
China,Henan,3/13/2020,,,,1273,22,1249,,
China,Henan,3/14/2020,,,,1273,22,1250,,
China,Henan,3/15/2020,,,,1273,22,1250,,
China,Henan,3/16/2020,,,,1273,22,1250,,
China,Henan,3/17/2020,,,,1273,22,1250,,
China,Henan,3/18/2020,,,,1273,22,1250,,
China,Henan,3/19/2020,,,,1273,22,1250,,
China,Henan,3/20/2020,,,,1273,22,1250,,
China,Henan,3/21/2020,,,,1273,22,1250,,
China,Henan,3/22/2020,,,,1274,22,1250,,
China,Henan,3/23/2020,,,,1274,22,1250,,
China,Henan,3/24/2020,,,,1274,22,1250,,
China,Henan,3/25/2020,,,,1274,22,1250,,
China,Henan,3/26/2020,,,,1275,22,1250,,
China,Henan,3/27/2020,,,,1275,22,1250,,
China,Henan,3/28/2020,,,,1275,22,1251,,
China,Henan,3/29/2020,,,,1276,22,1251,,
China,Henan,3/30/2020,,,,1276,22,1251,,
China,Henan,3/31/2020,,,,1276,22,1251,,
China,Henan,4/01/2020,,,,1276,22,1251,,
China,Henan,4/02/2020,,,,1276,22,1251,,
China,Henan,4/03/2020,,,,1276,22,1251,,
China,Henan,4/04/2020,,,,1276,22,1251,,
China,Henan,4/05/2020,,,,1276,22,1251,,
China,Henan,4/06/2020,,,,1276,22,1252,,
China,Henan,4/07/2020,,,,1276,22,1252,,
China,Henan,4/08/2020,,,,1276,22,1252,,
China,Henan,4/09/2020,,,,1276,22,1252,,
China,Henan,4/10/2020,,,,1276,22,1252,,
China,Henan,4/11/2020,,,,1276,22,1252,,
China,Henan,4/12/2020,,,,1276,22,1253,,
China,Henan,4/13/2020,,,,1276,22,1253,,
China,Henan,4/14/2020,,,,1276,22,1254,,
China,Henan,4/15/2020,,,,1276,22,1254,,
China,Henan,4/16/2020,,,,1276,22,1254,,
China,Henan,4/17/2020,,,,1276,22,1254,,
China,Henan,4/18/2020,,,,1276,22,1254,,
China,Henan,4/19/2020,,,,1276,22,1254,,
China,Henan,4/20/2020,,,,1276,22,1254,,
China,Henan,4/21/2020,,,,1276,22,1254,,
China,Henan,4/22/2020,,,,1276,22,1254,,
China,Henan,4/23/2020,,,,1276,22,1254,,
China,Henan,4/24/2020,,,,1276,22,1254,,
China,Henan,4/25/2020,,,,1276,22,1254,,
China,Henan,4/26/2020,,,,1276,22,1254,,
China,Henan,4/27/2020,,,,1276,22,1254,,
China,Henan,4/28/2020,,,,1276,22,1254,,
China,Henan,4/29/2020,,,,1276,22,1254,,
China,Henan,4/30/2020,,,,1276,22,1254,,
China,Henan,5/01/2020,,,,1276,22,1254,,
China,Henan,5/02/2020,,,,1276,22,1254,,
China,Henan,5/03/2020,,,,1276,22,1254,,
China,Henan,5/04/2020,,,,1276,22,1254,,
China,Henan,5/05/2020,,,,1276,22,1254,,
China,Henan,5/06/2020,,,,1276,22,1254,,
China,Henan,5/07/2020,,,,1276,22,1254,,
China,Henan,5/08/2020,,,,1276,22,1254,,
China,Henan,5/09/2020,,,,1276,22,1254,,
China,Henan,5/10/2020,,,,1276,22,1254,,
China,Henan,5/11/2020,,,,1276,22,1254,,
China,Henan,5/12/2020,,,,1276,22,1254,,
China,Henan,5/13/2020,,,,1276,22,1254,,
China,Henan,5/14/2020,,,,1276,22,1254,,
China,Henan,5/15/2020,,,,1276,22,1254,,
China,Henan,5/16/2020,,,,1276,22,1254,,
China,Henan,5/17/2020,,,,1276,22,1254,,
China,Henan,5/18/2020,,,,1276,22,1254,,
China,Henan,5/19/2020,,,,1276,22,1254,,
China,Henan,5/20/2020,,,,1276,22,1254,,
China,Henan,5/21/2020,,,,1276,22,1254,,
China,Henan,5/22/2020,,,,1276,22,1254,,
China,Henan,5/23/2020,,,,1276,22,1254,,
China,Henan,5/24/2020,,,,1276,22,1254,,
China,Henan,5/25/2020,,,,1276,22,1254,,
China,Henan,5/26/2020,,,,1276,22,1254,,
China,Henan,5/27/2020,,,,1276,22,1254,,
China,Henan,5/28/2020,,,,1276,22,1254,,
China,Henan,5/29/2020,,,,1276,22,1254,,
China,Henan,5/30/2020,,,,1276,22,1254,,
China,Henan,5/31/2020,,,,1276,22,1254,,
China,Henan,6/01/2020,,,,1276,22,1254,,
China,Henan,6/02/2020,,,,1276,22,1254,,
China,Hong Kong,1/22/2020,,,,0,0,0,,
China,Hong Kong,1/23/2020,,,,2,0,0,,
China,Hong Kong,1/24/2020,,,,2,0,0,,
China,Hong Kong,1/25/2020,,,,5,0,0,,
China,Hong Kong,1/26/2020,,,,8,0,0,,
China,Hong Kong,1/27/2020,,,,8,0,0,,
China,Hong Kong,1/28/2020,,,,8,0,0,,
China,Hong Kong,1/29/2020,,,,10,0,0,,
China,Hong Kong,1/30/2020,,,,10,0,0,,
China,Hong Kong,1/31/2020,,,,12,0,0,,
China,Hong Kong,2/01/2020,,,,13,0,0,,
China,Hong Kong,2/02/2020,,,,15,0,0,,
China,Hong Kong,2/03/2020,,,,15,0,0,,
China,Hong Kong,2/04/2020,,,,17,1,0,,
China,Hong Kong,2/05/2020,,,,21,1,0,,
China,Hong Kong,2/06/2020,,,,24,1,0,,
China,Hong Kong,2/07/2020,,,,25,1,0,,
China,Hong Kong,2/08/2020,,,,26,1,0,,
China,Hong Kong,2/09/2020,,,,29,1,0,,
China,Hong Kong,2/10/2020,,,,38,1,0,,
China,Hong Kong,2/11/2020,,,,49,1,0,,
China,Hong Kong,2/12/2020,,,,50,1,1,,
China,Hong Kong,2/13/2020,,,,53,1,1,,
China,Hong Kong,2/14/2020,,,,56,1,1,,
China,Hong Kong,2/15/2020,,,,56,1,1,,
China,Hong Kong,2/16/2020,,,,57,1,2,,
China,Hong Kong,2/17/2020,,,,60,1,2,,
China,Hong Kong,2/18/2020,,,,62,1,2,,
China,Hong Kong,2/19/2020,,,,63,2,5,,
China,Hong Kong,2/20/2020,,,,68,2,6,,
China,Hong Kong,2/21/2020,,,,68,2,5,,
China,Hong Kong,2/22/2020,,,,69,2,6,,
China,Hong Kong,2/23/2020,,,,74,2,11,,
China,Hong Kong,2/24/2020,,,,79,2,19,,
China,Hong Kong,2/25/2020,,,,84,2,19,,
China,Hong Kong,2/26/2020,,,,91,2,24,,
China,Hong Kong,2/27/2020,,,,92,2,24,,
China,Hong Kong,2/28/2020,,,,94,2,30,,
China,Hong Kong,2/29/2020,,,,95,2,33,,
China,Hong Kong,3/01/2020,,,,96,2,36,,
China,Hong Kong,3/02/2020,,,,100,2,36,,
China,Hong Kong,3/03/2020,,,,100,2,37,,
China,Hong Kong,3/04/2020,,,,105,2,37,,
China,Hong Kong,3/05/2020,,,,105,2,43,,
China,Hong Kong,3/06/2020,,,,107,2,46,,
China,Hong Kong,3/07/2020,,,,108,2,51,,
China,Hong Kong,3/08/2020,,,,114,3,58,,
China,Hong Kong,3/09/2020,,,,115,3,59,,
China,Hong Kong,3/10/2020,,,,120,3,65,,
China,Hong Kong,3/11/2020,,,,126,3,65,,
China,Hong Kong,3/12/2020,,,,129,3,67,,
China,Hong Kong,3/13/2020,,,,134,4,77,,
China,Hong Kong,3/14/2020,,,,140,4,78,,
China,Hong Kong,3/15/2020,,,,145,4,81,,
China,Hong Kong,3/16/2020,,,,155,4,84,,
China,Hong Kong,3/17/2020,,,,162,4,88,,
China,Hong Kong,3/18/2020,,,,181,4,92,,
China,Hong Kong,3/19/2020,,,,208,4,95,,
China,Hong Kong,3/20/2020,,,,256,4,98,,
China,Hong Kong,3/21/2020,,,,273,4,98,,
China,Hong Kong,3/22/2020,,,,317,4,100,,
China,Hong Kong,3/23/2020,,,,356,4,100,,
China,Hong Kong,3/24/2020,,,,386,4,101,,
China,Hong Kong,3/25/2020,,,,410,4,102,,
China,Hong Kong,3/26/2020,,,,453,4,110,,
China,Hong Kong,3/27/2020,,,,519,4,110,,
China,Hong Kong,3/28/2020,,,,561,4,112,,
China,Hong Kong,3/29/2020,,,,641,4,112,,
China,Hong Kong,3/30/2020,,,,682,4,123,,
China,Hong Kong,3/31/2020,,,,714,4,128,,
China,Hong Kong,4/01/2020,,,,765,4,147,,
China,Hong Kong,4/02/2020,,,,802,4,147,,
China,Hong Kong,4/03/2020,,,,845,4,173,,
China,Hong Kong,4/04/2020,,,,862,4,173,,
China,Hong Kong,4/05/2020,,,,890,4,206,,
China,Hong Kong,4/06/2020,,,,914,4,216,,
China,Hong Kong,4/07/2020,,,,935,4,216,,
China,Hong Kong,4/08/2020,,,,960,4,264,,
China,Hong Kong,4/09/2020,,,,973,4,293,,
China,Hong Kong,4/10/2020,,,,989,4,309,,
China,Hong Kong,4/11/2020,,,,1000,4,336,,
China,Hong Kong,4/12/2020,,,,1004,4,360,,
China,Hong Kong,4/13/2020,,,,1009,4,360,,
China,Hong Kong,4/14/2020,,,,1012,4,434,,
China,Hong Kong,4/15/2020,,,,1017,4,459,,
China,Hong Kong,4/16/2020,,,,1017,4,485,,
China,Hong Kong,4/17/2020,,,,1021,4,533,,
China,Hong Kong,4/18/2020,,,,1024,4,568,,
China,Hong Kong,4/19/2020,,,,1025,4,602,,
China,Hong Kong,4/20/2020,,,,1025,4,630,,
China,Hong Kong,4/21/2020,,,,1029,4,650,,
China,Hong Kong,4/22/2020,,,,1033,4,678,,
China,Hong Kong,4/23/2020,,,,1035,4,699,,
China,Hong Kong,4/24/2020,,,,1035,4,725,,
China,Hong Kong,4/25/2020,,,,1037,4,753,,
China,Hong Kong,4/26/2020,,,,1037,4,772,,
China,Hong Kong,4/27/2020,,,,1037,4,787,,
China,Hong Kong,4/28/2020,,,,1037,4,811,,
China,Hong Kong,4/29/2020,,,,1037,4,830,,
China,Hong Kong,4/30/2020,,,,1037,4,846,,
China,Hong Kong,5/01/2020,,,,1039,4,859,,
China,Hong Kong,5/02/2020,,,,1039,4,864,,
China,Hong Kong,5/03/2020,,,,1039,4,879,,
China,Hong Kong,5/04/2020,,,,1040,4,900,,
China,Hong Kong,5/05/2020,,,,1040,4,920,,
China,Hong Kong,5/06/2020,,,,1040,4,932,,
China,Hong Kong,5/07/2020,,,,1044,4,944,,
China,Hong Kong,5/08/2020,,,,1044,4,960,,
China,Hong Kong,5/09/2020,,,,1044,4,967,,
China,Hong Kong,5/10/2020,,,,1047,4,982,,
China,Hong Kong,5/11/2020,,,,1047,4,985,,
China,Hong Kong,5/12/2020,,,,1047,4,991,,
China,Hong Kong,5/13/2020,,,,1050,4,1008,,
China,Hong Kong,5/14/2020,,,,1051,4,1009,,
China,Hong Kong,5/15/2020,,,,1052,4,1019,,
China,Hong Kong,5/16/2020,,,,1052,4,1022,,
China,Hong Kong,5/17/2020,,,,1055,4,1024,,
China,Hong Kong,5/18/2020,,,,1055,4,1025,,
China,Hong Kong,5/19/2020,,,,1055,4,1025,,
China,Hong Kong,5/20/2020,,,,1055,4,1025,,
China,Hong Kong,5/21/2020,,,,1055,4,1025,,
China,Hong Kong,5/22/2020,,,,1065,4,1029,,
China,Hong Kong,5/23/2020,,,,1065,4,1029,,
China,Hong Kong,5/24/2020,,,,1065,4,1030,,
China,Hong Kong,5/25/2020,,,,1065,4,1030,,
China,Hong Kong,5/26/2020,,,,1065,4,1033,,
China,Hong Kong,5/27/2020,,,,1066,4,1034,,
China,Hong Kong,5/28/2020,,,,1066,4,1035,,
China,Hong Kong,5/29/2020,,,,1079,4,1035,,
China,Hong Kong,5/30/2020,,,,1082,4,1036,,
China,Hong Kong,5/31/2020,,,,1084,4,1037,,
China,Hong Kong,6/01/2020,,,,1087,4,1037,,
China,Hong Kong,6/02/2020,,,,1093,4,1038,,
China,Hubei,1/22/2020,,,,444,17,28,,
China,Hubei,1/23/2020,,,,444,17,28,,
China,Hubei,1/24/2020,,,,549,24,31,,
China,Hubei,1/25/2020,,,,761,40,32,,
China,Hubei,1/26/2020,,,,1058,52,42,,
China,Hubei,1/27/2020,,,,1423,76,45,,
China,Hubei,1/28/2020,,,,3554,125,80,,
China,Hubei,1/29/2020,,,,3554,125,88,,
China,Hubei,1/30/2020,,,,4903,162,90,,
China,Hubei,1/31/2020,,,,5806,204,141,,
China,Hubei,2/01/2020,,,,7153,249,168,,
China,Hubei,2/02/2020,,,,11177,350,295,,
China,Hubei,2/03/2020,,,,13522,414,386,,
China,Hubei,2/04/2020,,,,16678,479,522,,
China,Hubei,2/05/2020,,,,19665,549,633,,
China,Hubei,2/06/2020,,,,22112,618,817,,
China,Hubei,2/07/2020,,,,24953,699,1115,,
China,Hubei,2/08/2020,,,,27100,780,1439,,
China,Hubei,2/09/2020,,,,29631,871,1795,,
China,Hubei,2/10/2020,,,,31728,974,2222,,
China,Hubei,2/11/2020,,,,33366,1068,2639,,
China,Hubei,2/12/2020,,,,33366,1068,2686,,
China,Hubei,2/13/2020,,,,48206,1310,3459,,
China,Hubei,2/14/2020,,,,54406,1457,4774,,
China,Hubei,2/15/2020,,,,56249,1596,5623,,
China,Hubei,2/16/2020,,,,58182,1696,6639,,
China,Hubei,2/17/2020,,,,59989,1789,7862,,
China,Hubei,2/18/2020,,,,61682,1921,9128,,
China,Hubei,2/19/2020,,,,62031,2029,10337,,
China,Hubei,2/20/2020,,,,62442,2144,11788,,
China,Hubei,2/21/2020,,,,62662,2144,11881,,
China,Hubei,2/22/2020,,,,64084,2346,15299,,
China,Hubei,2/23/2020,,,,64084,2346,15343,,
China,Hubei,2/24/2020,,,,64287,2495,16748,,
China,Hubei,2/25/2020,,,,64786,2563,18971,,
China,Hubei,2/26/2020,,,,65187,2615,20969,,
China,Hubei,2/27/2020,,,,65596,2641,23383,,
China,Hubei,2/28/2020,,,,65914,2682,26403,,
China,Hubei,2/29/2020,,,,66337,2727,28993,,
China,Hubei,3/01/2020,,,,66907,2761,31536,,
China,Hubei,3/02/2020,,,,67103,2803,33934,,
China,Hubei,3/03/2020,,,,67217,2835,36208,,
China,Hubei,3/04/2020,,,,67332,2871,38557,,
China,Hubei,3/05/2020,,,,67466,2902,40592,,
China,Hubei,3/06/2020,,,,67592,2931,42033,,
China,Hubei,3/07/2020,,,,67666,2959,43500,,
China,Hubei,3/08/2020,,,,67707,2986,45235,,
China,Hubei,3/09/2020,,,,67743,3008,46488,,
China,Hubei,3/10/2020,,,,67760,3024,47743,,
China,Hubei,3/11/2020,,,,67773,3046,49134,,
China,Hubei,3/12/2020,,,,67781,3056,50318,,
China,Hubei,3/13/2020,,,,67786,3062,51553,,
China,Hubei,3/14/2020,,,,67790,3075,52960,,
China,Hubei,3/15/2020,,,,67794,3085,54288,,
China,Hubei,3/16/2020,,,,67798,3099,55142,,
China,Hubei,3/17/2020,,,,67799,3111,56003,,
China,Hubei,3/18/2020,,,,67800,3122,56927,,
China,Hubei,3/19/2020,,,,67800,3130,57682,,
China,Hubei,3/20/2020,,,,67800,3133,58382,,
China,Hubei,3/21/2020,,,,67800,3139,58946,,
China,Hubei,3/22/2020,,,,67800,3153,59433,,
China,Hubei,3/23/2020,,,,67800,3153,59879,,
China,Hubei,3/24/2020,,,,67801,3160,60324,,
China,Hubei,3/25/2020,,,,67801,3163,60811,,
China,Hubei,3/26/2020,,,,67801,3169,61201,,
China,Hubei,3/27/2020,,,,67801,3174,61732,,
China,Hubei,3/28/2020,,,,67801,3177,62098,,
China,Hubei,3/29/2020,,,,67801,3182,62570,,
China,Hubei,3/30/2020,,,,67801,3186,62889,,
China,Hubei,3/31/2020,,,,67801,3187,63153,,
China,Hubei,4/01/2020,,,,67802,3193,63326,,
China,Hubei,4/02/2020,,,,67802,3199,63471,,
China,Hubei,4/03/2020,,,,67802,3203,63612,,
China,Hubei,4/04/2020,,,,67803,3207,63762,,
China,Hubei,4/05/2020,,,,67803,3210,63945,,
China,Hubei,4/06/2020,,,,67803,3212,64014,,
China,Hubei,4/07/2020,,,,67803,3212,64073,,
China,Hubei,4/08/2020,,,,67803,3213,64142,,
China,Hubei,4/09/2020,,,,67803,3215,64187,,
China,Hubei,4/10/2020,,,,67803,3216,64236,,
China,Hubei,4/11/2020,,,,67803,3219,64264,,
China,Hubei,4/12/2020,,,,67803,3219,64281,,
China,Hubei,4/13/2020,,,,67803,3221,64338,,
China,Hubei,4/14/2020,,,,67803,3221,64363,,
China,Hubei,4/15/2020,,,,67803,3222,64402,,
China,Hubei,4/16/2020,,,,67803,3222,64435,,
China,Hubei,4/17/2020,,,,68128,4512,63487,,
China,Hubei,4/18/2020,,,,68128,4512,63494,,
China,Hubei,4/19/2020,,,,68128,4512,63507,,
China,Hubei,4/20/2020,,,,68128,4512,63511,,
China,Hubei,4/21/2020,,,,68128,4512,63514,,
China,Hubei,4/22/2020,,,,68128,4512,63519,,
China,Hubei,4/23/2020,,,,68128,4512,63569,,
China,Hubei,4/24/2020,,,,68128,4512,63593,,
China,Hubei,4/25/2020,,,,68128,4512,63604,,
China,Hubei,4/26/2020,,,,68128,4512,63616,,
China,Hubei,4/27/2020,,,,68128,4512,63616,,
China,Hubei,4/28/2020,,,,68128,4512,63616,,
China,Hubei,4/29/2020,,,,68128,4512,63616,,
China,Hubei,4/30/2020,,,,68128,4512,63616,,
China,Hubei,5/01/2020,,,,68128,4512,63616,,
China,Hubei,5/02/2020,,,,68128,4512,63616,,
China,Hubei,5/03/2020,,,,68128,4512,63616,,
China,Hubei,5/04/2020,,,,68128,4512,63616,,
China,Hubei,5/05/2020,,,,68128,4512,63616,,
China,Hubei,5/06/2020,,,,68128,4512,63616,,
China,Hubei,5/07/2020,,,,68128,4512,63616,,
China,Hubei,5/08/2020,,,,68128,4512,63616,,
China,Hubei,5/09/2020,,,,68129,4512,63616,,
China,Hubei,5/10/2020,,,,68134,4512,63616,,
China,Hubei,5/11/2020,,,,68134,4512,63616,,
China,Hubei,5/12/2020,,,,68134,4512,63616,,
China,Hubei,5/13/2020,,,,68134,4512,63616,,
China,Hubei,5/14/2020,,,,68134,4512,63616,,
China,Hubei,5/15/2020,,,,68134,4512,63616,,
China,Hubei,5/16/2020,,,,68134,4512,63616,,
China,Hubei,5/17/2020,,,,68134,4512,63616,,
China,Hubei,5/18/2020,,,,68135,4512,63616,,
China,Hubei,5/19/2020,,,,68135,4512,63616,,
China,Hubei,5/20/2020,,,,68135,4512,63616,,
China,Hubei,5/21/2020,,,,68135,4512,63616,,
China,Hubei,5/22/2020,,,,68135,4512,63616,,
China,Hubei,5/23/2020,,,,68135,4512,63616,,
China,Hubei,5/24/2020,,,,68135,4512,63617,,
China,Hubei,5/25/2020,,,,68135,4512,63617,,
China,Hubei,5/26/2020,,,,68135,4512,63618,,
China,Hubei,5/27/2020,,,,68135,4512,63618,,
China,Hubei,5/28/2020,,,,68135,4512,63618,,
China,Hubei,5/29/2020,,,,68135,4512,63619,,
China,Hubei,5/30/2020,,,,68135,4512,63619,,
China,Hubei,5/31/2020,,,,68135,4512,63620,,
China,Hubei,6/01/2020,,,,68135,4512,63620,,
China,Hubei,6/02/2020,,,,68135,4512,63620,,
China,Hunan,1/22/2020,,,,4,0,0,,
China,Hunan,1/23/2020,,,,9,0,0,,
China,Hunan,1/24/2020,,,,24,0,0,,
China,Hunan,1/25/2020,,,,43,0,0,,
China,Hunan,1/26/2020,,,,69,0,0,,
China,Hunan,1/27/2020,,,,100,0,0,,
China,Hunan,1/28/2020,,,,143,0,0,,
China,Hunan,1/29/2020,,,,221,0,0,,
China,Hunan,1/30/2020,,,,277,0,2,,
China,Hunan,1/31/2020,,,,332,0,2,,
China,Hunan,2/01/2020,,,,389,0,8,,
China,Hunan,2/02/2020,,,,463,0,16,,
China,Hunan,2/03/2020,,,,521,0,22,,
China,Hunan,2/04/2020,,,,593,0,31,,
China,Hunan,2/05/2020,,,,661,0,54,,
China,Hunan,2/06/2020,,,,711,0,81,,
China,Hunan,2/07/2020,,,,772,0,112,,
China,Hunan,2/08/2020,,,,803,1,156,,
China,Hunan,2/09/2020,,,,838,1,186,,
China,Hunan,2/10/2020,,,,879,1,208,,
China,Hunan,2/11/2020,,,,912,1,247,,
China,Hunan,2/12/2020,,,,946,2,304,,
China,Hunan,2/13/2020,,,,968,2,339,,
China,Hunan,2/14/2020,,,,988,2,364,,
China,Hunan,2/15/2020,,,,1001,2,425,,
China,Hunan,2/16/2020,,,,1004,3,464,,
China,Hunan,2/17/2020,,,,1006,3,498,,
China,Hunan,2/18/2020,,,,1007,4,527,,
China,Hunan,2/19/2020,,,,1008,4,561,,
China,Hunan,2/20/2020,,,,1010,4,634,,
China,Hunan,2/21/2020,,,,1011,4,661,,
China,Hunan,2/22/2020,,,,1013,4,692,,
China,Hunan,2/23/2020,,,,1016,4,714,,
China,Hunan,2/24/2020,,,,1016,4,731,,
China,Hunan,2/25/2020,,,,1016,4,768,,
China,Hunan,2/26/2020,,,,1016,4,783,,
China,Hunan,2/27/2020,,,,1017,4,804,,
China,Hunan,2/28/2020,,,,1017,4,830,,
China,Hunan,2/29/2020,,,,1018,4,846,,
China,Hunan,3/01/2020,,,,1018,4,866,,
China,Hunan,3/02/2020,,,,1018,4,887,,
China,Hunan,3/03/2020,,,,1018,4,906,,
China,Hunan,3/04/2020,,,,1018,4,916,,
China,Hunan,3/05/2020,,,,1018,4,938,,
China,Hunan,3/06/2020,,,,1018,4,955,,
China,Hunan,3/07/2020,,,,1018,4,960,,
China,Hunan,3/08/2020,,,,1018,4,968,,
China,Hunan,3/09/2020,,,,1018,4,979,,
China,Hunan,3/10/2020,,,,1018,4,990,,
China,Hunan,3/11/2020,,,,1018,4,995,,
China,Hunan,3/12/2020,,,,1018,4,999,,
China,Hunan,3/13/2020,,,,1018,4,1005,,
China,Hunan,3/14/2020,,,,1018,4,1014,,
China,Hunan,3/15/2020,,,,1018,4,1014,,
China,Hunan,3/16/2020,,,,1018,4,1014,,
China,Hunan,3/17/2020,,,,1018,4,1014,,
China,Hunan,3/18/2020,,,,1018,4,1014,,
China,Hunan,3/19/2020,,,,1018,4,1014,,
China,Hunan,3/20/2020,,,,1018,4,1014,,
China,Hunan,3/21/2020,,,,1018,4,1014,,
China,Hunan,3/22/2020,,,,1018,4,1014,,
China,Hunan,3/23/2020,,,,1018,4,1014,,
China,Hunan,3/24/2020,,,,1018,4,1014,,
China,Hunan,3/25/2020,,,,1018,4,1014,,
China,Hunan,3/26/2020,,,,1018,4,1014,,
China,Hunan,3/27/2020,,,,1018,4,1014,,
China,Hunan,3/28/2020,,,,1018,4,1014,,
China,Hunan,3/29/2020,,,,1018,4,1014,,
China,Hunan,3/30/2020,,,,1018,4,1014,,
China,Hunan,3/31/2020,,,,1018,4,1014,,
China,Hunan,4/01/2020,,,,1018,4,1014,,
China,Hunan,4/02/2020,,,,1019,4,1014,,
China,Hunan,4/03/2020,,,,1019,4,1014,,
China,Hunan,4/04/2020,,,,1019,4,1014,,
China,Hunan,4/05/2020,,,,1019,4,1014,,
China,Hunan,4/06/2020,,,,1019,4,1014,,
China,Hunan,4/07/2020,,,,1019,4,1014,,
China,Hunan,4/08/2020,,,,1019,4,1014,,
China,Hunan,4/09/2020,,,,1019,4,1014,,
China,Hunan,4/10/2020,,,,1019,4,1014,,
China,Hunan,4/11/2020,,,,1019,4,1014,,
China,Hunan,4/12/2020,,,,1019,4,1014,,
China,Hunan,4/13/2020,,,,1019,4,1014,,
China,Hunan,4/14/2020,,,,1019,4,1014,,
China,Hunan,4/15/2020,,,,1019,4,1014,,
China,Hunan,4/16/2020,,,,1019,4,1014,,
China,Hunan,4/17/2020,,,,1019,4,1014,,
China,Hunan,4/18/2020,,,,1019,4,1015,,
China,Hunan,4/19/2020,,,,1019,4,1015,,
China,Hunan,4/20/2020,,,,1019,4,1015,,
China,Hunan,4/21/2020,,,,1019,4,1015,,
China,Hunan,4/22/2020,,,,1019,4,1015,,
China,Hunan,4/23/2020,,,,1019,4,1015,,
China,Hunan,4/24/2020,,,,1019,4,1015,,
China,Hunan,4/25/2020,,,,1019,4,1015,,
China,Hunan,4/26/2020,,,,1019,4,1015,,
China,Hunan,4/27/2020,,,,1019,4,1015,,
China,Hunan,4/28/2020,,,,1019,4,1015,,
China,Hunan,4/29/2020,,,,1019,4,1015,,
China,Hunan,4/30/2020,,,,1019,4,1015,,
China,Hunan,5/01/2020,,,,1019,4,1015,,
China,Hunan,5/02/2020,,,,1019,4,1015,,
China,Hunan,5/03/2020,,,,1019,4,1015,,
China,Hunan,5/04/2020,,,,1019,4,1015,,
China,Hunan,5/05/2020,,,,1019,4,1015,,
China,Hunan,5/06/2020,,,,1019,4,1015,,
China,Hunan,5/07/2020,,,,1019,4,1015,,
China,Hunan,5/08/2020,,,,1019,4,1015,,
China,Hunan,5/09/2020,,,,1019,4,1015,,
China,Hunan,5/10/2020,,,,1019,4,1015,,
China,Hunan,5/11/2020,,,,1019,4,1015,,
China,Hunan,5/12/2020,,,,1019,4,1015,,
China,Hunan,5/13/2020,,,,1019,4,1015,,
China,Hunan,5/14/2020,,,,1019,4,1015,,
China,Hunan,5/15/2020,,,,1019,4,1015,,
China,Hunan,5/16/2020,,,,1019,4,1015,,
China,Hunan,5/17/2020,,,,1019,4,1015,,
China,Hunan,5/18/2020,,,,1019,4,1015,,
China,Hunan,5/19/2020,,,,1019,4,1015,,
China,Hunan,5/20/2020,,,,1019,4,1015,,
China,Hunan,5/21/2020,,,,1019,4,1015,,
China,Hunan,5/22/2020,,,,1019,4,1015,,
China,Hunan,5/23/2020,,,,1019,4,1015,,
China,Hunan,5/24/2020,,,,1019,4,1015,,
China,Hunan,5/25/2020,,,,1019,4,1015,,
China,Hunan,5/26/2020,,,,1019,4,1015,,
China,Hunan,5/27/2020,,,,1019,4,1015,,
China,Hunan,5/28/2020,,,,1019,4,1015,,
China,Hunan,5/29/2020,,,,1019,4,1015,,
China,Hunan,5/30/2020,,,,1019,4,1015,,
China,Hunan,5/31/2020,,,,1019,4,1015,,
China,Hunan,6/01/2020,,,,1019,4,1015,,
China,Hunan,6/02/2020,,,,1019,4,1015,,
China,Inner Mongolia,1/22/2020,,,,0,0,0,,
China,Inner Mongolia,1/23/2020,,,,0,0,0,,
